"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"502","12",93576974,93577221,248,"*","12_9D_Mut_R2_macs2_peak_502",1631,".",38.0304,167.61,163.165,144,"Distal Intergenic",85,93416458,93444823,28366,2,"ENSMUSG00000113164","ENSMUST00000223202",-132151,"75295","4930559C10Rik","RIKEN cDNA 4930559C10 gene",NA,NA,NA
"503","12",95157874,95158420,547,"*","12_9D_Mut_R2_macs2_peak_503",58,".",5.79179,9.39298,5.88683,95,"Distal Intergenic",85,95324907,95325319,413,1,"ENSMUSG00000112262","ENSMUST00000218579",-166487,NA,NA,NA,NA,NA,NA
"504","12",95248575,95249210,636,"*","12_9D_Mut_R2_macs2_peak_504",99,".",7.44659,13.6625,9.97479,292,"Distal Intergenic",85,95324907,95325319,413,1,"ENSMUSG00000112262","ENSMUST00000218579",-75697,NA,NA,NA,NA,NA,NA
"505","12",96438542,96438737,196,"*","12_9D_Mut_R2_macs2_peak_505",49,".",5.37809,8.39511,4.93852,79,"Distal Intergenic",85,96292422,96293214,793,1,"ENSMUSG00000112658","ENSMUST00000218908",146120,NA,NA,NA,NA,NA,NA
"506","12",97061434,97061785,352,"*","12_9D_Mut_R2_macs2_peak_506",2589,".",26.9226,263.479,258.958,75,"Distal Intergenic",85,97098706,97102464,3759,2,"ENSMUSG00000112635","ENSMUST00000217786",40679,NA,NA,NA,NA,NA,NA
"507","12",97820158,97820947,790,"*","12_9D_Mut_R2_macs2_peak_507",110,".",7.86029,14.7915,11.0627,401,"Distal Intergenic",85,97844383,97845116,734,1,"ENSMUSG00000112661","ENSMUST00000220334",-23436,NA,NA,NA,NA,NA,NA
"508","12",99505835,99506059,225,"*","12_9D_Mut_R2_macs2_peak_508",23,".",4.13699,5.60175,2.32456,79,"Intron (ENSMUST00000176928/ENSMUSG00000033713, intron 1 of 2)",85,99387405,99450097,62693,2,"ENSMUSG00000033713","ENSMUST00000177287",-55738,"71375","Foxn3","forkhead box N3","ENSMUST00000176928;ENSMUST00000223484;ENSMUST00000222918;ENSMUST00000221283","ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713","0;0;0;0"
"509","12",99506457,99506566,110,"*","12_9D_Mut_R2_macs2_peak_509",15,".",3.72329,4.74698,1.55188,41,"Intron (ENSMUST00000176928/ENSMUSG00000033713, intron 1 of 2)",85,99387405,99450097,62693,2,"ENSMUSG00000033713","ENSMUST00000177287",-56360,"71375","Foxn3","forkhead box N3","ENSMUST00000176928;ENSMUST00000223484;ENSMUST00000222918;ENSMUST00000221283","ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713","0;0;0;0"
"510","12",99508148,99508939,792,"*","12_9D_Mut_R2_macs2_peak_510",40,".",4.96439,7.42892,4.0268,538,"Intron (ENSMUST00000176928/ENSMUSG00000033713, intron 1 of 2)",85,99388345,99563508,175164,2,"ENSMUSG00000033713","ENSMUST00000176928",54569,"71375","Foxn3","forkhead box N3","ENSMUST00000176928;ENSMUST00000223484;ENSMUST00000222918;ENSMUST00000221283","ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713;ENSMUSG00000033713","0;0;0;0"
"511","12",99645133,99645300,168,"*","12_9D_Mut_R2_macs2_peak_511",121,".",7.68752,15.8844,12.1257,38,"Promoter (2-3kb)",85,99643093,99647221,4129,1,"ENSMUSG00000113136","ENSMUST00000222616",2040,"105245440","Gm19951","predicted gene, 19951","ENSMUST00000221736;ENSMUST00000222616","ENSMUSG00000113012;ENSMUSG00000113136","-3209;0"
"512","12",99645534,99645672,139,"*","12_9D_Mut_R2_macs2_peak_512",132,".",8.06756,17.0317,13.2324,97,"Promoter (2-3kb)",85,99643093,99647221,4129,1,"ENSMUSG00000113136","ENSMUST00000222616",2441,"105245440","Gm19951","predicted gene, 19951","ENSMUST00000221736;ENSMUST00000222616","ENSMUSG00000113012;ENSMUSG00000113136","-3610;0"
"513","12",100490995,100491645,651,"*","12_9D_Mut_R2_macs2_peak_513",66,".",6.07049,10.1996,6.67177,407,"Intron (ENSMUST00000062957/ENSMUSG00000033530, intron 3 of 19)",85,100445755,100495406,49652,2,"ENSMUSG00000033530","ENSMUST00000222036",3761,"104718","Ttc7b","tetratricopeptide repeat domain 7B","ENSMUST00000062957;ENSMUST00000223020;ENSMUST00000223444;ENSMUST00000222036;ENSMUST00000221602","ENSMUSG00000033530;ENSMUSG00000033530;ENSMUSG00000033530;ENSMUSG00000033530;ENSMUSG00000113895","0;0;0;0;25944"
"514","12",100818965,100819125,161,"*","12_9D_Mut_R2_macs2_peak_514",45,".",5.08246,7.91733,4.50248,32,"Intron (ENSMUST00000069782/ENSMUSG00000021185, intron 1 of 12)",85,100850336,100867420,17085,1,"ENSMUSG00000021185","ENSMUST00000222484",-31211,"217830","Dglucy","D-glutamate cyclase","ENSMUST00000069782;ENSMUST00000110073;ENSMUST00000110070;ENSMUST00000110069;ENSMUST00000154603;ENSMUST00000167322","ENSMUSG00000021185;ENSMUSG00000021185;ENSMUSG00000021185;ENSMUSG00000021185;ENSMUSG00000021185;ENSMUSG00000021185","0;0;0;0;0;0"
"515","12",100958235,100958382,148,"*","12_9D_Mut_R2_macs2_peak_515",36,".",4.21756,7.03724,3.67803,8,"Intron (ENSMUST00000068411/ENSMUSG00000021182, intron 10 of 29)",85,100938046,100945173,7128,2,"ENSMUSG00000021182","ENSMUST00000223235",-13062,"68339","Ccdc88c","coiled-coil domain containing 88C","ENSMUST00000068411;ENSMUST00000085096","ENSMUSG00000021182;ENSMUSG00000021182","0;0"
"516","12",101143042,101143512,471,"*","12_9D_Mut_R2_macs2_peak_516",49,".",5.37809,8.39511,4.93852,191,"Promoter (2-3kb)",85,101145614,101149278,3665,1,"ENSMUSG00000092054","ENSMUST00000184686",-2102,"74947","Kif4-ps","kinesin family member 4, pseudogene","ENSMUST00000184686","ENSMUSG00000092054","-2102"
"517","12",101345635,101346962,1328,"*","12_9D_Mut_R2_macs2_peak_517",49,".",5.37809,8.39511,4.93852,473,"Intron (ENSMUST00000223373/ENSMUSG00000113134, intron 14 of 21)",85,101316881,101373116,56236,1,"ENSMUSG00000113134","ENSMUST00000222371",28754,NA,NA,NA,"ENSMUST00000223373;ENSMUST00000222371","ENSMUSG00000113134;ENSMUSG00000113134","0;0"
"518","12",101840060,101841837,1778,"*","12_9D_Mut_R2_macs2_peak_518",201,".",10.9751,24.2094,20.1966,700,"Intron (ENSMUST00000021605/ENSMUSG00000021188, intron 20 of 20)",85,101746565,101819055,72491,2,"ENSMUSG00000021186","ENSMUST00000021603",-21005,"23876","Fbln5","fibulin 5","ENSMUST00000021605;ENSMUST00000177183","ENSMUSG00000021188;ENSMUSG00000021188","0;0"
"519","12",102659382,102660123,742,"*","12_9D_Mut_R2_macs2_peak_519",40,".",4.59569,7.41241,4.0268,636,"Intron (ENSMUST00000046518/ENSMUSG00000057963, intron 2 of 9)",85,102587909,102640934,53026,2,"ENSMUSG00000057963","ENSMUST00000191320",-18448,"217837","Itpk1","inositol 1,3,4-triphosphate 5/6 kinase","ENSMUST00000046518;ENSMUST00000179210;ENSMUST00000178697","ENSMUSG00000057963;ENSMUSG00000057963;ENSMUSG00000057963","0;0;0"
"520","12",104644871,104645012,142,"*","12_9D_Mut_R2_macs2_peak_520",23,".",4.13699,5.60175,2.32456,128,"Distal Intergenic",85,104691443,104700502,9060,2,"ENSMUSG00000041415","ENSMUST00000222115",55490,"192119","Dicer1","dicer 1, ribonuclease type III",NA,NA,NA
"521","12",105032445,105032607,163,"*","12_9D_Mut_R2_macs2_peak_521",55,".",4.96951,9.01276,5.54029,28,"Promoter (<=1kb)",85,105032688,105038621,5934,1,"ENSMUSG00000021102","ENSMUST00000223244",-81,"73046","Glrx5","glutaredoxin 5","ENSMUST00000223244;ENSMUST00000021522;ENSMUST00000220494;ENSMUST00000158164;ENSMUST00000198802;ENSMUST00000222037;ENSMUST00000222812;ENSMUST00000222672;ENSMUST00000222271","ENSMUSG00000021102;ENSMUSG00000021102;ENSMUSG00000021102;ENSMUSG00000088789;ENSMUSG00000106366;ENSMUSG00000113125;ENSMUSG00000113722;ENSMUSG00000113722;ENSMUSG00000113995","-81;-83;-2609;-1096;-1304;-4482;-168;-166;11086"
"522","12",106188029,106188156,128,"*","12_9D_Mut_R2_macs2_peak_522",23,".",4.13699,5.60175,2.32456,69,"Distal Intergenic",85,106221075,106221206,132,1,"ENSMUSG00000077640","ENSMUST00000104452",-32919,NA,NA,NA,NA,NA,NA
"523","12",108327761,108327873,113,"*","12_9D_Mut_R2_macs2_peak_523",14,".",3.57939,4.52517,1.40954,1,"Promoter (<=1kb)",85,108313779,108328030,14252,2,"ENSMUSG00000097847","ENSMUST00000181875",157,NA,NA,NA,"ENSMUST00000021685;ENSMUST00000223395;ENSMUST00000181875","ENSMUSG00000021260;ENSMUSG00000021260;ENSMUSG00000097847","0;21213;0"
"524","12",110010999,110011521,523,"*","12_9D_Mut_R2_macs2_peak_524",31,".",4.55069,6.49685,3.15151,336,"Intron (ENSMUST00000222974/ENSMUSG00000113063, intron 1 of 2)",85,109990882,110023873,32992,2,"ENSMUSG00000113063","ENSMUST00000222974",12352,NA,NA,NA,"ENSMUST00000222974","ENSMUSG00000113063","0"
"525","12",110011758,110013452,1695,"*","12_9D_Mut_R2_macs2_peak_525",220,".",11.4104,26.1425,22.0787,954,"Intron (ENSMUST00000222974/ENSMUSG00000113063, intron 1 of 2)",85,109990882,110023873,32992,2,"ENSMUSG00000113063","ENSMUST00000222974",10421,NA,NA,NA,"ENSMUST00000222974","ENSMUSG00000113063","0"
"526","12",110369692,110371504,1813,"*","12_9D_Mut_R2_macs2_peak_526",48,".",5.12537,8.30162,4.87409,937,"Distal Intergenic",85,110325385,110325721,337,1,"ENSMUSG00000114183","ENSMUST00000222991",44307,NA,NA,NA,NA,NA,NA
"527","12",111535659,111535835,177,"*","12_9D_Mut_R2_macs2_peak_527",22,".",3.92567,5.50061,2.27674,160,"Promoter (2-3kb)",85,111538016,111546752,8737,1,"ENSMUSG00000021282","ENSMUST00000166123",-2181,"217869","Eif5","eukaryotic translation initiation factor 5","ENSMUST00000166123;ENSMUST00000222441;ENSMUST00000221648;ENSMUST00000220918;ENSMUST00000222375;ENSMUST00000222388;ENSMUST00000221292;ENSMUST00000221872;ENSMUST00000050993;ENSMUST00000220803;ENSMUST00000221363;ENSMUST00000222234;ENSMUST00000222757;ENSMUST00000223437;ENSMUST00000223135","ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282;ENSMUSG00000021282","-2181;-2362;-2381;-2381;-2381;-2381;-2518;-2520;-2947;-2996;-3196;-3236;-3603;-3744;-3808"
"528","12",111730448,111730806,359,"*","12_9D_Mut_R2_macs2_peak_528",36,".",4.7115,7.02395,3.66503,101,"Promoter (1-2kb)",85,111730094,111731831,1738,2,"ENSMUSG00000090026","ENSMUST00000161925",1025,NA,NA,NA,"ENSMUST00000040519;ENSMUST00000163220;ENSMUST00000162316;ENSMUST00000161925;ENSMUST00000159897","ENSMUSG00000037787;ENSMUSG00000037787;ENSMUSG00000037787;ENSMUSG00000090026;ENSMUSG00000090193","0;0;17162;0;4056"
"529","12",112297509,112297849,341,"*","12_9D_Mut_R2_macs2_peak_529",30,".",4.32443,6.39798,3.0953,89,"Distal Intergenic",85,112347289,112350067,2779,2,"ENSMUSG00000103080","ENSMUST00000194990",52218,NA,NA,NA,NA,NA,NA
"530","12",112445242,112445380,139,"*","12_9D_Mut_R2_macs2_peak_530",39,".",4.87782,7.29056,3.92317,25,"Distal Intergenic",85,112428284,112435338,7055,2,"ENSMUSG00000113189","ENSMUST00000223085",-9904,"100126692","B020018J22Rik","Riken cDNA B020018J22 gene",NA,NA,NA
"531","12",112547891,112548263,373,"*","12_9D_Mut_R2_macs2_peak_531",33,".",4.50967,6.69868,3.34834,332,"Distal Intergenic",85,112501738,112516747,15010,2,"ENSMUSG00000054013","ENSMUST00000222836",-31144,"104885","Tmem179","transmembrane protein 179",NA,NA,NA
"532","12",112776133,112784316,8184,"*","12_9D_Mut_R2_macs2_peak_532",222,".",9.56366,26.267,22.2003,4498,"Promoter (<=1kb)",85,112772194,112777636,5443,2,"ENSMUSG00000072812","ENSMUST00000128258",0,NA,NA,NA,"ENSMUST00000128258;ENSMUST00000101010;ENSMUST00000137195;ENSMUST00000124526","ENSMUSG00000072812;ENSMUSG00000072812;ENSMUSG00000072812;ENSMUSG00000072812","0;-879;0;0"
"533","12",113225495,113225709,215,"*","12_9D_Mut_R2_macs2_peak_533",37,".",4.41477,7.10246,3.74111,57,"Distal Intergenic",85,113214149,113214252,104,1,"ENSMUSG00000087842","ENSMUST00000157217",11346,"115488037","Gm25622","predicted gene, 25622",NA,NA,NA
"534","12",113310929,113312230,1302,"*","12_9D_Mut_R2_macs2_peak_534",110,".",7.5624,14.7436,11.028,710,"Promoter (2-3kb)",85,113306285,113307933,1649,2,"ENSMUSG00000076613","ENSMUST00000103418",-2996,"16016","Ighg2b","immunoglobulin heavy constant gamma 2B","ENSMUST00000192188;ENSMUST00000103418;ENSMUST00000194233","ENSMUSG00000076613;ENSMUSG00000076613;ENSMUSG00000102962","-2996;-2996;-3482"
"535","12",113424334,113425212,879,"*","12_9D_Mut_R2_macs2_peak_535",182,".",9.20793,22.2103,18.2477,222,"Promoter (<=1kb)",85,113424645,113424722,78,2,"ENSMUSG00000092683","ENSMUST00000174942",0,NA,NA,NA,"ENSMUST00000177715;ENSMUST00000103426;ENSMUST00000103427;ENSMUST00000103428;ENSMUST00000192746;ENSMUST00000103429;ENSMUST00000103430;ENSMUST00000174942;ENSMUST00000174996;ENSMUST00000175007;ENSMUST00000196624","ENSMUSG00000076617;ENSMUSG00000076617;ENSMUSG00000076618;ENSMUSG00000076619;ENSMUSG00000076620;ENSMUSG00000076620;ENSMUSG00000076621;ENSMUSG00000092683;ENSMUSG00000092737;ENSMUSG00000092748;ENSMUSG00000104594","-1604;-1604;3355;3920;4303;4355;4621;0;0;0;0"
"536","12",115105517,115105665,149,"*","12_9D_Mut_R2_macs2_peak_536",58,".",5.79179,9.39298,5.88683,100,"Distal Intergenic",85,115119748,115120219,472,2,"ENSMUSG00000094198","ENSMUST00000103521",14554,NA,NA,NA,NA,NA,NA
"537","12",115174137,115175580,1444,"*","12_9D_Mut_R2_macs2_peak_537",78,".",6.61919,11.4755,7.8745,598,"Promoter (<=1kb)",85,115175875,115176440,566,1,"ENSMUSG00000103665","ENSMUST00000194733",-295,NA,NA,NA,"ENSMUST00000194733","ENSMUSG00000103665","-295"
"538","12",116250074,116251564,1491,"*","12_9D_Mut_R2_macs2_peak_538",40,".",4.96439,7.42892,4.0268,782,"Intron (ENSMUST00000039349/ENSMUSG00000042050, intron 4 of 21)",85,116242504,116242567,64,2,"ENSMUSG00000096694","ENSMUST00000180307",-7507,NA,NA,NA,"ENSMUST00000039349;ENSMUST00000223039;ENSMUST00000222679;ENSMUST00000221029","ENSMUSG00000042050;ENSMUSG00000042050;ENSMUSG00000042050;ENSMUSG00000042050","0;0;11410;11422"
"539","12",117394543,117395163,621,"*","12_9D_Mut_R2_macs2_peak_539",40,".",4.96439,7.42892,4.0268,424,"Distal Intergenic",85,117279435,117337022,57588,2,"ENSMUSG00000101930","ENSMUST00000186454",-57521,"432713","Gm5441","predicted gene 5441",NA,NA,NA
"540","12",117588392,117588590,199,"*","12_9D_Mut_R2_macs2_peak_540",78,".",6.61919,11.4755,7.8745,147,"Intron (ENSMUST00000109691/ENSMUSG00000041992, intron 7 of 27)",85,117595241,117610242,15002,1,"ENSMUSG00000041992","ENSMUST00000221225",-6651,"217944","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5","ENSMUST00000109691;ENSMUST00000220781","ENSMUSG00000041992;ENSMUSG00000041992","0;0"
"541","12",117861402,117862229,828,"*","12_9D_Mut_R2_macs2_peak_541",151,".",9.22701,19.0317,15.1645,705,"Intron (ENSMUST00000176499/ENSMUSG00000021175, intron 3 of 4)",85,117843888,117875627,31740,1,"ENSMUSG00000021175","ENSMUST00000177339",17514,"217946","Cdca7l","cell division cycle associated 7 like","ENSMUST00000176499;ENSMUST00000021592;ENSMUST00000176735;ENSMUST00000177339","ENSMUSG00000021175;ENSMUSG00000021175;ENSMUSG00000021175;ENSMUSG00000021175","0;0;0;0"
"542","12",118217159,118218595,1437,"*","12_9D_Mut_R2_macs2_peak_542",49,".",5.37809,8.39511,4.93852,873,"Distal Intergenic",85,118231595,118234564,2970,2,"ENSMUSG00000113831","ENSMUST00000220671",15969,NA,NA,NA,NA,NA,NA
"543","12",119555357,119555500,144,"*","12_9D_Mut_R2_macs2_peak_543",40,".",4.96439,7.42892,4.0268,61,"Distal Intergenic",85,119564371,119567251,2881,2,"ENSMUSG00000114186","ENSMUST00000223043",11751,NA,NA,NA,NA,NA,NA
"544","12",120028663,120029021,359,"*","12_9D_Mut_R2_macs2_peak_544",10402,".",53.3724,1045.52,1040.3,225,"Distal Intergenic",85,120000527,120000968,442,1,"ENSMUSG00000098707","ENSMUST00000184147",28136,NA,NA,NA,NA,NA,NA
"545","13",3110107,3110713,607,"*","12_9D_Mut_R2_macs2_peak_545",49,".",5.37809,8.39511,4.93852,310,"Intron (ENSMUST00000222007/ENSMUSG00000091834, intron 1 of 3)",86,3116916,3119562,2647,2,"ENSMUSG00000113784","ENSMUST00000223003",8849,NA,NA,NA,"ENSMUST00000222007","ENSMUSG00000091834","0"
"546","13",3372863,3373716,854,"*","12_9D_Mut_R2_macs2_peak_546",1282,".",16.5397,132.641,128.225,239,"Distal Intergenic",86,3361157,3361388,232,1,"ENSMUSG00000096107","ENSMUST00000179981",11706,NA,NA,NA,NA,NA,NA
"547","13",3406310,3406480,171,"*","12_9D_Mut_R2_macs2_peak_547",41,".",4.84594,7.53201,4.1271,96,"Distal Intergenic",86,3361157,3361388,232,1,"ENSMUSG00000096107","ENSMUST00000179981",45153,NA,NA,NA,NA,NA,NA
"548","13",3901436,3902915,1480,"*","12_9D_Mut_R2_macs2_peak_548",215,".",11.1253,25.6486,21.5983,752,"Promoter (1-2kb)",86,3899209,3900248,1040,2,"ENSMUSG00000113128","ENSMUST00000223370",-1188,NA,NA,NA,"ENSMUST00000091853;ENSMUST00000223370","ENSMUSG00000021215;ENSMUSG00000113128","0;-1188"
"549","13",4982611,4982934,324,"*","12_9D_Mut_R2_macs2_peak_549",40,".",4.96439,7.42892,4.0268,151,"Distal Intergenic",86,4915714,4943052,27339,2,"ENSMUSG00000113866","ENSMUST00000222131",-39559,NA,NA,NA,NA,NA,NA
"550","13",6605899,6612374,6476,"*","12_9D_Mut_R2_macs2_peak_550",270,".",10.8334,31.2258,27.0715,2746,"Intron (ENSMUST00000138703/ENSMUSG00000021196, intron 8 of 21)",86,6598295,6602811,4517,2,"ENSMUSG00000021196","ENSMUST00000144053",-3088,"56421","Pfkp","phosphofructokinase, platelet","ENSMUST00000138703;ENSMUST00000021614;ENSMUST00000151894;ENSMUST00000144053;ENSMUST00000148999;ENSMUST00000135761","ENSMUSG00000021196;ENSMUSG00000021196;ENSMUSG00000021196;ENSMUSG00000021196;ENSMUSG00000021196;ENSMUSG00000021196","0;0;0;-3088;0;9678"
"551","13",8755414,8755860,447,"*","12_9D_Mut_R2_macs2_peak_551",49,".",5.37809,8.39511,4.93852,288,"Promoter (2-3kb)",86,8758329,8758872,544,1,"ENSMUSG00000052551","ENSMUST00000223148",-2469,"94191","Adarb2","adenosine deaminase, RNA-specific, B2","ENSMUST00000064473;ENSMUST00000135574;ENSMUST00000123187;ENSMUST00000223148","ENSMUSG00000052551;ENSMUSG00000052551;ENSMUSG00000052551;ENSMUSG00000052551","0;0;0;-2469"
"552","13",8808824,8809652,829,"*","12_9D_Mut_R2_macs2_peak_552",156,".",9.51508,19.5186,15.631,648,"Intron (ENSMUST00000054251/ENSMUSG00000021147, intron 13 of 13)",86,8797302,8798402,1101,2,"ENSMUSG00000113391","ENSMUST00000221553",-10422,NA,NA,NA,"ENSMUST00000054251;ENSMUST00000021572;ENSMUST00000177537","ENSMUSG00000021147;ENSMUSG00000021147;ENSMUSG00000021147","0;0;0"
"553","13",9834310,9834507,198,"*","12_9D_Mut_R2_macs2_peak_553",572,".",18.7982,61.5774,57.2624,113,"Promoter (<=1kb)",86,9834469,9834525,57,2,"ENSMUSG00000088609","ENSMUST00000157984",18,NA,NA,NA,"ENSMUST00000157984","ENSMUSG00000088609","0"
"554","13",11188968,11189281,314,"*","12_9D_Mut_R2_macs2_peak_554",58,".",5.79179,9.39298,5.88683,104,"Distal Intergenic",86,10974423,10979945,5523,1,"ENSMUSG00000113673","ENSMUST00000221075",214545,NA,NA,NA,NA,NA,NA
"555","13",11189605,11190042,438,"*","12_9D_Mut_R2_macs2_peak_555",49,".",5.37809,8.39511,4.93852,264,"Distal Intergenic",86,10974423,10979945,5523,1,"ENSMUSG00000113673","ENSMUST00000221075",215182,NA,NA,NA,NA,NA,NA
"556","13",11190229,11190473,245,"*","12_9D_Mut_R2_macs2_peak_556",31,".",4.55069,6.49685,3.15151,89,"Distal Intergenic",86,10974423,10979945,5523,1,"ENSMUSG00000113673","ENSMUST00000221075",215806,NA,NA,NA,NA,NA,NA
"557","13",11255310,11255979,670,"*","12_9D_Mut_R2_macs2_peak_557",89,".",7.03289,12.5567,8.91113,371,"Distal Intergenic",86,11426779,11426898,120,2,"ENSMUSG00000077618","ENSMUST00000104430",170919,"115485911","Gm25496","predicted gene, 25496",NA,NA,NA
"558","13",12395004,12395209,206,"*","12_9D_Mut_R2_macs2_peak_558",84,".",6.76108,12.1067,8.48915,48,"Promoter (<=1kb)",86,12395027,12395783,757,1,"ENSMUSG00000050244","ENSMUST00000223324",0,"217995","Heatr1","HEAT repeat containing 1","ENSMUST00000223324;ENSMUST00000222817;ENSMUST00000059270;ENSMUST00000221046","ENSMUSG00000050244;ENSMUSG00000050244;ENSMUSG00000050244;ENSMUSG00000050244","0;-162;-162;-203"
"559","13",12565704,12565871,168,"*","12_9D_Mut_R2_macs2_peak_559",28,".",4.30054,6.10035,2.80802,18,"Promoter (<=1kb)",86,12565874,12606112,40239,1,"ENSMUSG00000057069","ENSMUST00000221560",-3,"67475","Ero1b","endoplasmic reticulum oxidoreductase 1 beta","ENSMUST00000221560;ENSMUST00000071973;ENSMUST00000220811;ENSMUST00000221739;ENSMUST00000220776;ENSMUST00000223193","ENSMUSG00000057069;ENSMUSG00000057069;ENSMUSG00000057069;ENSMUSG00000057069;ENSMUSG00000114115;ENSMUSG00000114115","-3;-12;-37;-587;25561;22304"
"560","13",13528129,13528249,121,"*","12_9D_Mut_R2_macs2_peak_560",49,".",5.16644,8.36961,4.93852,74,"Distal Intergenic",86,13514738,13515817,1080,1,"ENSMUSG00000114068","ENSMUST00000221249",13391,NA,NA,NA,NA,NA,NA
"561","13",13753215,13755055,1841,"*","12_9D_Mut_R2_macs2_peak_561",141,".",8.64354,18.0346,14.1997,934,"Exon (ENSMUST00000221483/ENSMUSG00000019726, exon 2 of 2)",86,13760769,13761332,564,1,"ENSMUSG00000019726","ENSMUST00000221587",-5714,"17101","Lyst","lysosomal trafficking regulator","ENSMUST00000110559;ENSMUST00000221483","ENSMUSG00000019726;ENSMUSG00000019726","0;0"
"562","13",13860611,13861004,394,"*","12_9D_Mut_R2_macs2_peak_562",310,".",14.4502,35.2616,31.0621,341,"Promoter (1-2kb)",86,13862534,13893979,31446,1,"ENSMUSG00000113811","ENSMUST00000223012",-1530,NA,NA,NA,"ENSMUST00000223012","ENSMUSG00000113811","-1530"
"563","13",14707909,14708031,123,"*","12_9D_Mut_R2_macs2_peak_563",23,".",4.13699,5.60175,2.32456,84,"Distal Intergenic",86,14630277,14636914,6638,1,"ENSMUSG00000039182","ENSMUST00000222052",77632,"105351","AW209491","expressed sequence AW209491",NA,NA,NA
"564","13",14708144,14708505,362,"*","12_9D_Mut_R2_macs2_peak_564",23,".",4.13699,5.60175,2.32456,198,"Distal Intergenic",86,14630277,14636914,6638,1,"ENSMUSG00000039182","ENSMUST00000222052",77867,"105351","AW209491","expressed sequence AW209491",NA,NA,NA
"565","13",18083672,18084002,331,"*","12_9D_Mut_R2_macs2_peak_565",31,".",4.55069,6.49685,3.15151,65,"Distal Intergenic",86,18094472,18095954,1483,2,"ENSMUSG00000113893","ENSMUST00000221924",11952,NA,NA,NA,"ENSMUST00000220795","ENSMUSG00000113470","16200"
"566","13",19395859,19395976,118,"*","12_9D_Mut_R2_macs2_peak_566",23,".",4.13699,5.60175,2.32456,89,"Promoter (<=1kb)",86,19369422,19395795,26374,2,"ENSMUSG00000003062","ENSMUST00000196712",-64,"76205","Stard3nl","STARD3 N-terminal like","ENSMUST00000197565;ENSMUST00000221380;ENSMUST00000039694;ENSMUST00000222869;ENSMUST00000199278;ENSMUST00000200323;ENSMUST00000196712;ENSMUST00000199924;ENSMUST00000196136","ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000003062;ENSMUSG00000105848","-125;-125;-64;-77;-104;-125;-64;-100;-406"
